16,7470392,625760,3041,2489684,2621436,27046893,20895645,6151248,8,2236000,-796,3670,1610080898657
16,7470392,610484,3026,2489684,2621436,22800206,484262,22315944,8,2600000,-843,3670,1610080898774
16,7470392,605500,3020,2489684,2621436,28240688,0,28240688,8,2730000,-843,3670,1610080898886
16,7470392,615760,3031,2489684,2621436,24881870,7964006,16917864,8,2730000,-1255,3670,1610080898998
16,7470392,616180,3031,2489684,2621436,31322685,14727453,16595232,8,2340000,-1270,3670,1610080899112
16,7470392,603900,3039,2489684,2621436,31322685,23530213,7792472,8,2470000,-1270,3670,1610080899226
16,7470392,618924,3035,2489684,2621436,25104285,12077005,13027280,8,2530000,-1124,3670,1610080899349
16,7470392,604168,3022,2489684,2621436,42243640,0,42243640,8,2730000,-1238,3670,1610080899463
16,7470392,596728,3013,2489684,2621436,35370224,0,35370224,8,2730000,-1238,3670,1610080899579
16,7470392,620412,3036,2489684,2621436,23082511,11213575,11868936,8,2470000,-610,3670,1610080899692
16,7470392,623016,3038,2489684,2621436,23082511,14628479,8454032,8,2530000,-1378,3670,1610080899804
16,7470392,597596,3014,2489684,2621436,34198696,0,34198696,8,2730000,-1378,3670,1610080899918
16,7470392,599952,3016,2489684,2621436,33070288,0,33070288,8,2730000,-1196,3670,1610080900039
16,7470392,623264,3039,2489684,2621436,28286750,19930998,8355752,8,2236000,-1196,3670,1610080900151
16,7470392,610368,3026,2489684,2621436,21752440,0,21752440,8,2730000,-950,3670,1610080900262
16,7470392,616816,3032,2489684,2621436,20889295,5361511,15527784,8,2470000,-1045,3670,1610080900373
16,7470392,618428,3034,2489684,2621436,20405215,6020591,14384624,8,2730000,-1045,3670,1610080900483
16,7470392,616692,3032,2489684,2621436,19452367,3397863,16054504,8,2730000,-1334,3670,1610080900595
16,7470392,611112,3027,2489684,2621436,19249472,0,19249472,8,2730000,-1630,3670,1610080900708
16,7470392,620908,3036,2489684,2621436,17359214,7817678,9541536,8,2530000,-1630,3670,1610080900826
16,7470392,616196,3032,2489684,2621436,17913055,3548743,14364312,8,2730000,-874,3670,1610080900939
16,7470392,622768,3039,2489684,2621436,26308526,19528014,6780512,8,2340000,-1364,3670,1610080901054
16,7470392,611856,3028,2489684,2621436,18284896,0,18284896,8,2600000,-1364,3670,1610080901167
16,7470392,613344,3029,2489684,2621436,24667759,7234359,17433400,8,2730000,-1114,3670,1610080901279
16,7470392,597596,3014,2489684,2621436,32233664,0,32233664,8,2730000,-1385,3670,1610080901391
16,7470392,611236,3027,2489684,2621436,24335455,4512775,19822680,8,2730000,-1385,3670,1610080901505
16,7470392,619668,3035,2489684,2621436,16366303,5668007,10698296,8,2730000,-1303,3670,1610080901617
16,7470392,623388,3039,2489684,2621436,21166255,14307823,6858432,8,2730000,-1303,3670,1610080901729
16,7470392,617436,3039,2489684,2621436,19176416,0,19176416,8,2600000,-1299,3670,1610080901845
16,7470392,609996,3026,2489684,2621436,19523704,0,19523704,8,2730000,-1357,3670,1610080901959
16,7470392,612476,3029,2489684,2621436,16594960,0,16594960,8,2730000,-1357,3670,1610080902074
16,7470392,615948,3032,2489684,2621436,15268461,1879349,13389112,8,2730000,-1550,3670,1610080902182
16,7470392,616196,3032,2489684,2621436,14619679,1260047,13359632,8,2730000,-1334,3670,1610080902295
16,7470392,616940,3033,2489684,2621436,15931725,3570853,12360872,8,2730000,-1334,3670,1610080902406
16,7470392,620412,3038,2489684,2621436,15931725,8947965,6983760,8,2530000,-1487,3670,1610080902519
16,7470392,611484,3028,2489684,2621436,17175752,0,17175752,8,2600000,-1017,3670,1610080902635
16,7470392,613840,3030,2489684,2621436,14718672,0,14718672,8,2730000,-1017,3670,1610080902748
16,7470392,614212,3031,2489684,2621436,14217848,0,14217848,8,2730000,-1493,3670,1610080902859
16,7470392,617188,3033,2489812,2621436,13889517,2345101,11544416,8,2730000,-1514,3670,1610080902973
16,7470392,623636,3040,2489812,2621436,11777080,7218360,4558720,8,2730000,-1514,3670,1610080903087
16,7470392,623140,3039,2489812,2621436,10842416,5550080,5292336,8,2530000,-1486,3670,1610080903197
16,7470392,622644,3039,2489812,2621436,10842416,5032920,5809496,8,2730000,-1486,3670,1610080903307
16,7470392,617684,3034,2489812,2621436,10842416,207832,10634584,8,2730000,-1545,3670,1610080903416
16,7470392,624256,3041,2489816,2621436,9524152,5599232,3924920,8,2730000,-1259,3670,1610080903526
17,7470392,617680,3034,2489820,2621436,10769448,0,10769448,8,2730000,-229,3670,1610080908447
17,7470392,607128,3023,2489820,2621436,24424862,3459278,20965584,8,2470000,-229,3670,1610080908551
17,7470392,612320,3028,2489820,2621436,30147501,14021077,16126424,8,2236000,-869,3670,1610080908659
17,7470392,590952,3007,2489820,2621436,37239424,0,37239424,8,2730000,-759,3670,1610080908766
